AbsMinZ,AbsMinX,AbsMedianZ,AbsMeanZ,AbsMedianY,AbsMeanY,MedianZ,AbsMinY,AvgZ,AvgX,Label
0.489627073,0.000808771,0.822482172,0.835511845,0.272527521,0.28734309,0.940220859,0.004730437,0.937917487,0.497716711,2
0.692563101,0.251153095,0.851054326,0.820019346,0.147029665,0.145349656,0.954900511,0.066691814,0.930012966,0.718375196,2
0.815371393,0.357367562,0.847132835,0.837518726,0.128397472,0.126883847,0.952885748,0.071222264,0.93894143,0.696286284,1
0.883934763,0.360041743,0.852583828,0.84699448,0.127972589,0.12583155,0.95568633,0.11998866,0.943776112,0.685079463,1
0.88438917,0.363099295,0.853001082,0.847172552,0.124275309,0.123988022,0.955900705,0.116912776,0.943866967,0.686678974,1
0.876199591,0.348314679,0.856601805,0.851170987,0.130966804,0.12957779,0.957750666,0.117317089,0.945907032,0.680290485,1
0.875630147,0.368053337,0.8547513,0.848270976,0.125232742,0.126984756,0.956799923,0.117700483,0.9444274,0.684801211,1
0.000416349,0.076414558,0.065918742,0.061939486,0.919403922,0.870951617,0.550148795,0.626864209,0.539523794,0.450630443,0
0.00163441,0.000121143,0.456095647,0.406155587,1,0.877160669,0.279444337,0.242624582,0.300430461,0.394243967,2
0.052381404,0.002206826,0.892763885,0.905004122,0.375061089,0.407552829,0.97632983,0.000246413,0.973373559,0.657200682,2
0.770454708,0.203745699,0.820202397,0.82132961,0.232523501,0.217485253,0.939049568,0.003936428,0.930681484,0.695652781,2
0.818414211,0.200330631,0.875637954,0.859421513,0.184010274,0.182869035,0.967530959,0.092085517,0.950116583,0.649210634,2
0.891643037,0.223621038,0.878673638,0.875520225,0.166137408,0.167146693,0.969090617,0.143915355,0.958330403,0.630607047,1
0.903999887,0.249175772,0.880524223,0.874882028,0.176029611,0.174409125,0.970041401,0.152474591,0.958004785,0.632074504,1
0.906144444,0.237762465,0.881866424,0.877320353,0.171532756,0.1701156,0.97073099,0.166744443,0.959248857,0.629193022,1
0.885769492,0.246045589,0.875780964,0.870194544,0.162527178,0.159836143,0.967604434,0.12970832,0.955613155,0.644192929,1
0.906703722,0.260059719,0.877126499,0.871884623,0.155912653,0.154185735,0.968295736,0.149579896,0.95647546,0.644324047,1
0.107849468,0.079338858,0.180026183,0.174165346,0.908283565,0.899416851,0.421281863,0.869041036,0.418672479,0.555931298,0
0.036345547,0.007009109,0.417071011,0.401471772,0.809945611,0.818525189,0.29949421,0.053783864,0.302697103,0.672290956,2
0.055463713,0.008073278,0.702232255,0.743182727,0.187686686,0.42850914,0.877191728,0.00124676,0.836990277,0.18167312,2
0.643949164,0.647603483,0.677099,0.670929948,0.084816565,0.087110434,0.865526652,0.060018065,0.85394517,0.16140949,1
0.701088177,0.669664545,0.677944416,0.67373011,0.079376919,0.07824782,0.865961006,0.072264949,0.855373857,0.162469795,1
0.700018483,0.668891771,0.677850183,0.672951484,0.076234828,0.075327693,0.865912591,0.072866658,0.854976589,0.162537271,1
0.622444535,0.594049747,0.675680237,0.672526648,0.075938107,0.074964794,0.864797728,0.001202642,0.854759832,0.155778168,1
0.286762857,0.274907892,0.479447423,0.512955572,0.57484849,0.519400847,0.763978258,0.037833411,0.773344115,0.25575473,1
0.556922115,0.480163055,0.770927974,0.733790829,0.178441481,0.235054804,0.913733612,0.119047114,0.886017797,0.217594931,1
0.766248954,0.52974738,0.748223563,0.745659692,0.121667849,0.121447064,0.902068659,0.08053699,0.892073481,0.213738749,1
0.000261879,0.001983472,0.05842796,0.05836805,0.927827602,0.926492819,0.483755963,0.919010959,0.477969604,0.446465966,0
0.0169292,0.000146513,0.374760853,0.368219167,0.817586069,0.815984121,0.321232102,0.453770127,0.321098729,0.563903898,2
0.020304586,0.002429753,0.790186727,0.785447716,0.22428964,0.371691971,0.911842292,7.69E-05,0.810622807,0.294572302,2
0.82058378,0.366627052,0.799112287,0.796110089,0.026450265,0.02497676,0.928214001,0.000126309,0.917814081,0.250086499,1
0.814734571,0.490956985,0.793847155,0.78770026,0.02115735,0.020525313,0.92550891,0.003529679,0.913523252,0.244371927,1
0.810227243,0.46365339,0.800568183,0.795830981,0.037137568,0.035843379,0.928962004,0.009149622,0.917671675,0.252361938,1
0.818264614,0.479008364,0.794086018,0.789693292,0.031030176,0.030503828,0.925631631,0.009583013,0.914540128,0.24715645,1
0.817216539,0.492630412,0.791743629,0.786523854,0.028079625,0.028548527,0.924428171,0.008739447,0.91292303,0.245375704,1
0.81455439,0.504021915,0.791589833,0.785587235,0.023475345,0.02276316,0.924349154,0.012005959,0.912445152,0.243126158,1
0.818626681,0.506002241,0.788658363,0.783845202,0.022895958,0.023093157,0.922843039,0.016427105,0.911556339,0.24298064,1
0.030708212,0.049882247,0.099934716,0.096669627,0.92774775,0.921247288,0.462430839,0.963754308,0.458212035,0.532967968,0
0.013568385,0.001211853,0.059392406,0.146384103,0.929658039,0.869369791,0.483784344,0.387028004,0.437957603,0.524943765,2
0.008497815,0.000871791,0.675569369,0.664470391,0.215192436,0.354871507,0.864740767,0.001243721,0.816738303,0.199816739,2
0.650612446,0.569176892,0.681697594,0.672706455,0.056349946,0.065491667,0.867889294,0.00059413,0.854851572,0.160612105,1
0.702807053,0.639092591,0.68678435,0.681979781,0.045920176,0.048339463,0.870502741,0.0384756,0.859582971,0.167004658,1
0.68568696,0.613227481,0.687027923,0.682708287,0.05002889,0.055789513,0.870627883,0.000659359,0.859954667,0.166600968,1
0.70350272,0.653553883,0.688707049,0.684487765,0.049597072,0.050578712,0.871490575,0.008580758,0.860862584,0.168185124,1
0.706679282,0.64144456,0.688145093,0.684767738,0.049055798,0.048978685,0.871201856,0.00603,0.861005431,0.168497193,1
0.684094899,0.590971381,0.689191012,0.685736954,0.053740442,0.058653391,0.871739223,0.035812471,0.861499941,0.169178446,1
0.694443535,0.651787701,0.690772528,0.685463444,0.054711326,0.054612897,0.872551766,0.040058524,0.861360392,0.169675645,1
0.131226868,0.000463494,0.156925031,0.155790552,0.921088979,0.916431657,0.433150653,0.951832712,0.428047593,0.522464802,0
0.001183198,0.003174674,0.071734869,0.082709203,0.914103092,0.919280108,0.476919209,0.907586249,0.465962151,0.528089496,0
0.000133516,0.000238661,0.144355357,0.19672364,0.890327878,0.90773,0.439608634,0.553508198,0.407167952,0.508432885,2
0.023907798,0.003770191,0.58513605,0.614059835,0.420658139,0.493010564,0.810362636,0.011942819,0.745013433,0.222802107,2
0.520423995,0.359273919,0.644643767,0.638969839,0.274930866,0.271754151,0.848851972,0.124084066,0.83763861,0.167708977,1
0.675658291,0.523795048,0.661583689,0.6606046,0.294144262,0.290769823,0.857555277,0.266547294,0.848677012,0.186674198,1
0.629834017,0.473057954,0.666563161,0.659366819,0.297408347,0.289562746,0.860113604,0.195069027,0.848045476,0.184740241,1
0.563644613,0.481564552,0.64783955,0.636643774,0.335355403,0.346966376,0.850493885,0.236287907,0.836451815,0.193876565,1
0.62473289,0.504803103,0.668227727,0.656011643,0.327938769,0.342166985,0.860968816,0.246451188,0.846333611,0.201374202,1
0.665052872,0.586115867,0.669992309,0.663837639,0.271231279,0.265007653,0.861875414,0.18649574,0.85032656,0.184063318,1
0.132812323,0.048611385,0.147138743,0.149051043,0.91747087,0.909005103,0.438178601,0.923927111,0.431486198,0.556104037,0
0.099929028,0.000670269,0.202738098,0.205432453,0.914255497,0.8495391,0.409613055,0.38869742,0.402719501,0.501058907,2
0.069834089,0.001347574,0.548147363,0.56279604,0.457423228,0.5799711,0.458795259,0.003027898,0.567375029,0.254766035,2
0.168280653,0.254153909,0.643901669,0.640048479,0.153438779,0.201900831,0.848470701,0.005454814,0.83818895,0.14970451,2
0.646127186,0.650578678,0.650336342,0.645508404,0.066810526,0.063803297,0.851776674,0.010541316,0.840974691,0.145537483,1
0.681069748,0.691392425,0.659107533,0.654626174,0.080060059,0.077947742,0.85628309,0.04791507,0.845626723,0.149966312,1
0.683473081,0.690623033,0.660393306,0.656188722,0.07451436,0.074573399,0.856943688,0.071928827,0.84642396,0.151397864,1
0.683546371,0.68458698,0.665523365,0.661095147,0.076660876,0.074379464,0.859579383,0.062284047,0.848927297,0.153911753,1
0.694826032,0.686562701,0.668138122,0.66382709,0.083333551,0.082112462,0.860922779,0.077661259,0.850321178,0.155230491,1
0.686877963,0.683333727,0.665521019,0.661273715,0.083333082,0.08134395,0.859578178,0.068306627,0.849018405,0.154121324,1
0.043752325,0.003571278,0.122913379,0.122908255,0.921439201,0.914620395,0.450624982,0.913261234,0.444824668,0.504521325,0
0.000143105,0.001977192,0.119278866,0.103020629,0.908223797,0.878511681,0.452492303,0.787367639,0.455251468,0.480981974,2
0.061613598,0.000303145,0.442673423,0.49892902,0.43140052,0.509197134,0.701121126,0.002974784,0.624767107,0.22998899,2
0.416086316,0.302015881,0.652976512,0.645880944,0.083263501,0.129670277,0.853133127,0.003306959,0.841164767,0.144386117,2
0.676363143,0.688693812,0.653683327,0.649718809,0.079382259,0.079803035,0.85349627,0.061523387,0.843122907,0.147595672,1
0.682706817,0.699710085,0.655103834,0.651324319,0.077977852,0.076978691,0.854226091,0.074990638,0.843942064,0.148756954,1
0.680837009,0.697353615,0.656039784,0.652082553,0.074464228,0.073622663,0.854706958,0.072495418,0.844328927,0.148467685,1
0.682561217,0.694927733,0.659735212,0.655416138,0.072463552,0.072461508,0.856605576,0.070022786,0.846029775,0.150706517,1
0.687496266,0.688462071,0.662147324,0.657917617,0.080021667,0.078740843,0.857844858,0.074059953,0.84730607,0.15244454,1
0.689963419,0.684363651,0.668739086,0.664131213,0.071760911,0.070506412,0.861231539,0.067258062,0.850476346,0.155040393,1
0.300408265,0.114740957,0.303900728,0.301138005,0.873517183,0.866609311,0.357638247,0.913704845,0.353888997,0.417690574,0
0.018170871,0.002690098,0.500437453,0.518208554,0.860686634,0.857692938,0.285822471,0.01874602,0.371926377,0.480180603,2
0.023750709,0.051512763,0.702078081,0.726507353,0.400053251,0.429449256,0.878360274,0.000405654,0.879578578,0.780564653,2
0.505645888,0.093192329,0.734984868,0.719594619,0.418364113,0.421359518,0.895266951,0.32577281,0.878774663,0.710675937,2
0.751297108,0.439602277,0.731587466,0.726162498,0.410690672,0.406715943,0.893521452,0.424578419,0.8821257,0.720716619,1
0.757845924,0.440796506,0.73208557,0.728197043,0.408721004,0.404989769,0.893777365,0.425656394,0.883163758,0.719076817,1
0.753433473,0.443393893,0.732831948,0.727713313,0.409419054,0.40619899,0.894160835,0.429319037,0.882916951,0.719262927,1
0.754476441,0.440863276,0.729060809,0.724312667,0.415277944,0.411478122,0.892223319,0.43153825,0.881181887,0.718784983,1
0.726583561,0.431064218,0.730045284,0.723429691,0.416687961,0.414279532,0.892729118,0.419023776,0.880731379,0.717438819,1
0.749273706,0.445672641,0.732072008,0.729340622,0.410222637,0.40589204,0.893770397,0.393149768,0.88374723,0.721135407,1
0.335305696,0.000502007,0.345355981,0.341560968,0.869018912,0.859441017,0.336339584,0.892410427,0.333264554,0.495070731,0
0.000411542,4.91E-06,0.494743561,0.5148834,0.82417936,0.816742415,0.259588013,0.051160745,0.244832675,0.501857889,2
0.006758508,0.002281186,0.757079237,0.752977337,0.425272411,0.512707701,0.90661848,0.0073782,0.895195456,0.66656488,2
0.74480056,0.006716554,0.779084577,0.771603864,0.454464518,0.454319917,0.917924269,0.409821176,0.905310613,0.606121157,2
0.808559399,0.219531444,0.78470447,0.779569173,0.449793854,0.445768722,0.920811628,0.468932788,0.909374641,0.624323539,1
0.813433142,0.253688448,0.785821336,0.780543787,0.448062744,0.443997031,0.921385446,0.464020408,0.909871904,0.626146532,1
0.810359938,0.251228302,0.783082206,0.777484673,0.452448391,0.447916344,0.91997815,0.468503654,0.908311095,0.624344677,1
0.811704486,0.255099735,0.785526015,0.780237024,0.447298899,0.442945989,0.921233717,0.465163157,0.909715389,0.625761617,1
0.812350355,0.252318458,0.784769849,0.779655,0.448536525,0.444262313,0.920845219,0.463023324,0.909418431,0.625446888,1
0.806425519,0.243113493,0.782079897,0.776184079,0.455077892,0.450891177,0.919463189,0.473840799,0.907647512,0.622770323,1
0.321790935,0.01711706,0.366229755,0.356381668,0.868446237,0.859927783,0.325615165,0.853368293,0.325702796,0.46637662,0
0.21284321,0.000304859,0.453129527,0.468243399,0.869396993,0.828656564,0.280968254,0.571356178,0.26862915,0.446185033,2
0.019184477,0.000304852,0.683389286,0.717264436,0.572130281,0.67686838,0.868758443,0.003405081,0.775004802,0.586435266,2
0.584384907,0.000124517,0.800086288,0.7818648,0.478779643,0.466897088,0.928714418,0.307899268,0.910545906,0.50393891,2
0.765577512,0.003021483,0.769674262,0.767635601,0.498542354,0.496574253,0.913089487,0.494579073,0.903285941,0.5684122,1
0.791311859,0.144476765,0.767844439,0.763461923,0.496500155,0.492156656,0.91214937,0.513408555,0.901156464,0.58625188,1
0.752228608,0.120212112,0.749592343,0.745347671,0.498995576,0.498998059,0.902771903,0.494881514,0.891914282,0.608428242,1
0.786558149,0.123138298,0.762478264,0.758420874,0.496881672,0.492143905,0.909392365,0.505225002,0.89858444,0.597609249,1
0.790013049,0.180537403,0.761945607,0.757085229,0.498042528,0.49369899,0.909118699,0.517631681,0.897902973,0.593738153,1
0.786078287,0.18704797,0.762556195,0.756945025,0.4963608,0.492584309,0.909432404,0.515566171,0.897831438,0.596220329,1
0.237877474,0.239522798,0.268323221,0.264028862,0.857294845,0.858103955,0.655507968,0.871228741,0.646337724,0.355317825,0
0.017609005,0.009377622,0.159569253,0.297331239,0.829539763,0.701985598,0.579488228,0.013024748,0.482834326,0.43359357,2
0.230673768,0.105950056,0.704344492,0.780023271,0.357349479,0.372572131,0.151900342,0.065179872,0.10955407,0.845755633,2
0.720671235,0.531854828,0.727778716,0.72048455,0.337649825,0.335350419,0.139860429,0.333720246,0.139931678,0.776947544,1
0.73109434,0.548641016,0.729306729,0.723494247,0.33320633,0.32925659,0.139075375,0.326392887,0.138396083,0.775425252,1
0.748510643,0.54837214,0.733008933,0.727935081,0.332193987,0.329293,0.137173275,0.340741372,0.136130298,0.772387329,1
0.754894433,0.540496032,0.734872976,0.730050781,0.328893962,0.325216767,0.136215577,0.330613964,0.135050834,0.770836607,1
0.75725649,0.540884192,0.735724234,0.730843002,0.328763444,0.324644472,0.135778222,0.330230178,0.13464663,0.771846114,1
0.756463313,0.544462952,0.736458669,0.732072266,0.327718885,0.324688629,0.135400888,0.336618712,0.13401944,0.77008565,1
0.765294089,0.541597176,0.741838536,0.736723349,0.324274371,0.321842055,0.132636848,0.3382804,0.131646383,0.768578535,1
0.180355499,0.0849969,0.253808904,0.250732535,0.894330364,0.890966298,0.383374163,0.907004674,0.379606674,0.580273092,0
0.008316205,0.000188619,0.179902478,0.400930212,0.832982601,0.759313826,0.436498242,0.00926724,0.578266927,0.503404488,2
0.683519018,0.244934102,0.795649014,0.840283229,0.40773363,0.408838526,0.926434659,0.030976261,0.940351924,0.314074939,2
0.802206511,0.29731668,0.784527178,0.77971285,0.405792581,0.399275358,0.92072054,0.402710006,0.909447947,0.341412685,1
0.814406695,0.298512487,0.788947776,0.783942053,0.399002134,0.396086686,0.922991732,0.409291112,0.911605754,0.345051917,1
0.816069517,0.278336178,0.792552589,0.786533706,0.400027192,0.396718767,0.924843794,0.413280775,0.912928057,0.348371815,1
0.806388971,0.274887034,0.792375881,0.786813696,0.403059221,0.399083662,0.924753006,0.413610043,0.913070912,0.352858752,1
0.808602013,0.276694284,0.790950412,0.786265844,0.403981513,0.400117913,0.924020636,0.411662852,0.91279139,0.354188175,1
0.815368804,0.280943476,0.793284417,0.788522003,0.403271819,0.399185421,0.925219789,0.413097777,0.913942518,0.35301315,1
0.800580623,0.269875359,0.790894966,0.786481955,0.404668778,0.402074986,0.923992149,0.414215658,0.912901652,0.352808862,1
0.209473011,0.129850159,0.255179963,0.261450792,0.878788872,0.884725496,0.382669747,0.915213671,0.374138048,0.616135242,0
0.00206045,0.00655708,0.146689285,0.165769453,0.85102439,0.73333648,0.44196176,0.01537455,0.46608853,0.584634509,2
0.493663516,0.197189806,0.683028996,0.832450741,0.466664116,0.556188251,0.868573335,0.039666951,0.936355663,0.205356559,2
0.708126047,0.435923161,0.692346767,0.688964098,0.455562363,0.450213945,0.87336057,0.451937402,0.863146481,0.268360753,1
0.708197836,0.447144763,0.696287966,0.691523168,0.444647182,0.44093172,0.875385459,0.449107483,0.86445216,0.266457345,1
0.708664766,0.459047098,0.696744329,0.690566809,0.442027656,0.436818456,0.875619927,0.444913506,0.86396421,0.263804073,1
0.714596791,0.456698956,0.696692507,0.692328549,0.436192946,0.432103275,0.875593302,0.433813874,0.864863078,0.263636796,1
0.715571321,0.446879479,0.698268372,0.696195281,0.436263078,0.432141786,0.876402941,0.439367055,0.866835947,0.26339623,1
0.713895829,0.44932409,0.70238684,0.697205744,0.434182104,0.430944422,0.878518907,0.442247527,0.867351501,0.26507082,1
0.719526688,0.450810142,0.702365951,0.697923041,0.434006702,0.428524642,0.878508174,0.423182034,0.867717477,0.266074738,1
0.043984756,0.336849178,0.079179896,0.075294742,0.87190071,0.863192565,0.558330899,0.908585862,0.550042555,0.321105169,0
2.44E-05,0.254431883,0.043057935,0.175296266,0.883777302,0.82163841,0.533735509,0.47836562,0.589686018,0.315574632,2
0.003758501,0.004745283,0.438723446,0.535410016,0.601169632,0.597244169,0.572867564,0.000933178,0.398359703,0.568337787,2
0.045204585,0.028594943,0.726663529,0.720221334,0.357951739,0.351618168,0.140433384,0.031879493,0.141904826,0.777802724,2
0.72632089,0.509352016,0.722856954,0.716316807,0.359477527,0.355210781,0.142389106,0.365464098,0.142058127,0.769051945,1
0.740825669,0.548429903,0.715840478,0.71109658,0.355210163,0.352054676,0.145993995,0.369482196,0.144721571,0.773958384,1
0.742405278,0.56092545,0.71495478,0.710304614,0.352028094,0.348843991,0.146449044,0.36671866,0.145125644,0.776297648,1
0.740641995,0.557596542,0.714612233,0.7100564,0.353191542,0.34980749,0.146625036,0.364596033,0.145252287,0.775268808,1
0.743511806,0.559571293,0.715079504,0.710602094,0.351515741,0.348594629,0.146384964,0.368240746,0.144973866,0.774999581,1
0.744727133,0.559338978,0.716822174,0.712448236,0.352353995,0.349089417,0.145489624,0.368291976,0.144031934,0.775284329,1
